date,gamma,elecro,lon,L
2024-02-2716:22:00.000,N/A,N/A,79.735252,4.9930100
2024-02-2716:23:00.000,N/A,N/A,78.266800,3.9845300
2024-02-2716:24:00.000,N/A,N/A,76.962318,3.2618101
2024-02-2716:25:00.000,N/A,N/A,75.783943,2.7284901
2024-02-2716:26:00.000,N/A,N/A,74.704041,2.3264599
2024-02-2716:27:00.000,N/A,N/A,73.701912,2.0181401
2024-02-2716:28:00.000,N/A,N/A,72.761688,1.7773100
2024-02-2716:29:00.000,N/A,N/A,71.870941,1.5863500
2024-02-2716:30:00.000,N/A,N/A,71.019707,1.4351701
2024-02-2716:31:00.000,N/A,N/A,70.199821,1.3155600
2024-02-2716:32:00.000,N/A,N/A,69.404427,1.2210200
2024-02-2716:33:00.000,N/A,N/A,68.627663,1.1473900
2024-02-2716:34:00.000,N/A,N/A,67.864326,1.0913800
2024-02-2716:35:00.000,N/A,N/A,67.109741,1.0512900
2024-02-2716:36:00.000,N/A,N/A,66.359467,1.0240099
2024-02-2716:37:00.000,N/A,N/A,65.609261,1.0097200
2024-02-2716:38:00.000,N/A,N/A,64.854858,1.0064900
2024-02-2716:39:00.000,N/A,N/A,64.091858,1.0148300
2024-02-2716:40:00.000,N/A,N/A,63.315552,1.0357100
2024-02-2716:41:00.000,N/A,N/A,62.520748,1.0684000
2024-02-2716:42:00.000,N/A,N/A,61.701591,1.1151201
2024-02-2716:43:00.000,N/A,N/A,60.851212,1.1773500
2024-02-2716:44:00.000,N/A,N/A,59.961449,1.2575200
2024-02-2716:45:00.000,N/A,N/A,59.022339,1.3593200
2024-02-2716:46:00.000,N/A,N/A,58.021412,1.4877900
2024-02-2716:47:00.000,N/A,N/A,56.942780,1.6482100
2024-02-2716:48:00.000,N/A,N/A,55.765671,1.8506700
2024-02-2716:49:00.000,N/A,N/A,54.462349,2.1076200
2024-02-2716:50:00.000,N/A,N/A,52.994751,2.4376400
2024-02-2716:51:00.000,N/A,N/A,51.309120,2.8682201
2024-02-2716:52:00.000,N/A,N/A,49.327129,3.4417000
2024-02-2716:53:00.000,N/A,N/A,46.930168,4.2280302
2024-02-2716:54:00.000,N/A,N/A,43.930740,5.3481002
2024-02-2716:55:00.000,N/A,N/A,40.017262,7.0129299
2024-02-2716:56:00.000,N/A,N/A,34.642460,9.6118202
2024-02-2716:57:00.000,N/A,N/A,26.794001,13.995120
2024-02-2716:58:00.000,N/A,N/A,14.580770,22.240770
2024-02-2716:59:00.000,N/A,N/A,355.11075,40.476730
2024-02-2717:00:00.000,N/A,N/A,328.00525,90.424004
2024-02-2717:01:00.000,N/A,N/A,301.80225,234.14294
2024-02-2717:02:00.000,N/A,N/A,283.70599,219.61508
2024-02-2717:03:00.000,N/A,N/A,272.38550,82.793556
2024-02-2717:04:00.000,N/A,N/A,265.04086,37.094711
2024-02-2717:05:00.000,N/A,N/A,259.95752,20.318371
2024-02-2717:06:00.000,N/A,N/A,256.22241,12.701900
2024-02-2717:07:00.000,N/A,N/A,253.33826,8.6847897
2024-02-2717:08:00.000,N/A,N/A,251.01936,6.3416400
2024-02-2717:09:00.000,N/A,N/A,249.09230,4.8629899
2024-02-2717:10:00.000,N/A,N/A,247.44653,3.8669100
2024-02-2717:11:00.000,N/A,N/A,246.00859,3.1667099
2024-02-2717:12:00.000,N/A,N/A,244.72775,2.6595600
2024-02-2717:13:00.000,N/A,N/A,243.56796,2.2830100
2024-02-2717:14:00.000,N/A,N/A,242.50278,1.9980600
2024-02-2717:15:00.000,N/A,N/A,241.51234,1.7779100
2024-02-2717:16:00.000,N/A,N/A,240.58144,1.6062599
2024-02-2717:17:00.000,N/A,N/A,239.69800,1.4709700
2024-02-2717:18:00.000,N/A,N/A,238.85243,1.3639500
2024-02-2717:19:00.000,N/A,N/A,238.03677,1.2797300
2024-02-2717:20:00.000,N/A,N/A,237.24435,1.2142200
2024-02-2717:21:00.000,N/A,N/A,236.46941,1.1639200
2024-02-2717:22:00.000,N/A,N/A,235.70682,1.1271200
2024-02-2717:23:00.000,N/A,N/A,234.95192,1.1016200
2024-02-2717:24:00.000,N/A,N/A,234.20032,1.0871000
2024-02-2717:25:00.000,N/A,N/A,233.44772,1.0827500
2024-02-2717:26:00.000,N/A,N/A,232.68983,1.0877100
2024-02-2717:27:00.000,N/A,N/A,231.92213,1.1031400
2024-02-2717:28:00.000,N/A,N/A,231.13979,1.1282400
2024-02-2717:29:00.000,N/A,N/A,230.33743,1.1648099
2024-02-2717:30:00.000,N/A,N/A,229.50894,1.2139200
2024-02-2717:31:00.000,N/A,N/A,228.64714,1.2775100
2024-02-2717:32:00.000,N/A,N/A,227.74342,1.3577800
2024-02-2717:33:00.000,N/A,N/A,226.78723,1.4586300
2024-02-2717:34:00.000,N/A,N/A,225.76530,1.5850000
2024-02-2717:35:00.000,N/A,N/A,224.66061,1.7427900
2024-02-2717:36:00.000,N/A,N/A,223.45085,1.9426399
2024-02-2717:37:00.000,N/A,N/A,222.10600,2.1986001
2024-02-2717:38:00.000,N/A,N/A,220.58463,2.5306201
2024-02-2717:39:00.000,N/A,N/A,218.82787,2.9707100
2024-02-2717:40:00.000,N/A,N/A,216.74921,3.5689299
2024-02-2717:41:00.000,N/A,N/A,214.21655,4.4110498
2024-02-2717:42:00.000,N/A,N/A,211.01898,5.6440301
2024-02-2717:43:00.000,N/A,N/A,206.80211,7.5198202
2024-02-2717:44:00.000,N/A,N/A,200.93700,10.486220
2024-02-2717:45:00.000,N/A,N/A,192.25504,15.458330
2024-02-2717:46:00.000,N/A,N/A,178.62352,24.241659
2024-02-2717:47:00.000,N/A,N/A,157.24432,39.884460
2024-02-2717:48:00.000,N/A,N/A,129.55289,60.575062
2024-02-2717:49:00.000,N/A,N/A,105.14397,64.514549
2024-02-2717:50:00.000,N/A,N/A,88.919151,45.919048
2024-02-2717:51:00.000,N/A,N/A,78.711082,28.658350
2024-02-2717:52:00.000,N/A,N/A,71.977287,18.488371
2024-02-2717:53:00.000,N/A,N/A,67.242752,12.668020
2024-02-2717:54:00.000,N/A,N/A,63.718819,9.1908398
2024-02-2717:55:00.000,N/A,N/A,60.969730,6.9801602
2024-02-2717:56:00.000,N/A,N/A,58.741329,5.4959698
2024-02-2717:57:00.000,N/A,N/A,56.877281,4.4591699
2024-02-2717:58:00.000,N/A,N/A,55.276852,3.7089701
2024-02-2717:59:00.000,N/A,N/A,53.872379,3.1469500
2024-02-2718:00:00.000,N/A,N/A,52.616852,2.7124000
2024-02-2718:01:00.000,N/A,N/A,51.476551,2.3692000
2024-02-2718:02:00.000,N/A,N/A,50.426620,2.0936799
2024-02-2718:03:00.000,N/A,N/A,49.448311,1.8696400
2024-02-2718:04:00.000,N/A,N/A,48.527119,1.6858400
2024-02-2718:05:00.000,N/A,N/A,47.651581,1.5346900
2024-02-2718:06:00.000,N/A,N/A,46.812439,1.4107900
2024-02-2718:07:00.000,N/A,N/A,46.002060,1.3087200
2024-02-2718:08:00.000,N/A,N/A,45.213982,1.2270600
2024-02-2718:09:00.000,N/A,N/A,44.442600,1.1621000
2024-02-2718:10:00.000,N/A,N/A,43.682919,1.1121700
2024-02-2718:11:00.000,N/A,N/A,42.930370,1.0763500
2024-02-2718:12:00.000,N/A,N/A,42.180599,1.0526700
2024-02-2718:13:00.000,N/A,N/A,41.429379,1.0417000
2024-02-2718:14:00.000,N/A,N/A,40.672409,1.0414000
2024-02-2718:15:00.000,N/A,N/A,39.905190,1.0520700
2024-02-2718:16:00.000,N/A,N/A,39.122871,1.0747800
2024-02-2718:17:00.000,N/A,N/A,38.320049,1.1106900
2024-02-2718:18:00.000,N/A,N/A,37.490520,1.1610200
2024-02-2718:19:00.000,N/A,N/A,36.627029,1.2279900
2024-02-2718:20:00.000,N/A,N/A,35.720821,1.3148600
2024-02-2718:21:00.000,N/A,N/A,34.761101,1.4246300
2024-02-2718:22:00.000,N/A,N/A,33.734329,1.5632499
2024-02-2718:23:00.000,N/A,N/A,32.623051,1.7379500
2024-02-2718:24:00.000,N/A,N/A,31.404289,1.9585700
2024-02-2718:25:00.000,N/A,N/A,30.047060,2.2425900
2024-02-2718:26:00.000,N/A,N/A,28.508430,2.6115799
2024-02-2718:27:00.000,N/A,N/A,26.727119,3.1054800
2024-02-2718:28:00.000,N/A,N/A,24.612619,3.7837300
2024-02-2718:29:00.000,N/A,N/A,22.025890,4.7454200
2024-02-2718:30:00.000,N/A,N/A,18.743290,6.1759400
2024-02-2718:31:00.000,N/A,N/A,14.385910,8.4612999
2024-02-2718:32:00.000,N/A,N/A,8.2747698,12.447120
2024-02-2718:33:00.000,N/A,N/A,359.13828,20.273130
2024-02-2718:34:00.000,N/A,N/A,344.66959,39.148972
2024-02-2718:35:00.000,N/A,N/A,322.10361,104.91559
2024-02-2718:36:00.000,N/A,N/A,293.98575,629.50531
2024-02-2718:37:00.000,N/A,N/A,270.42493,516.60565
2024-02-2718:38:00.000,N/A,N/A,255.11868,93.423660
2024-02-2718:39:00.000,N/A,N/A,245.49387,35.824371
2024-02-2718:40:00.000,N/A,N/A,239.10588,18.701481
2024-02-2718:41:00.000,N/A,N/A,234.58377,11.475150
2024-02-2718:42:00.000,N/A,N/A,231.19734,7.7866201
2024-02-2718:43:00.000,N/A,N/A,228.54166,5.6676998
2024-02-2718:44:00.000,N/A,N/A,226.37936,4.3473201
2024-02-2718:45:00.000,N/A,N/A,224.56366,3.4716799
2024-02-2718:46:00.000,N/A,N/A,222.99954,2.8639300
2024-02-2718:47:00.000,N/A,N/A,221.62292,2.4272699
2024-02-2718:48:00.000,N/A,N/A,220.38911,2.1050501
2024-02-2718:49:00.000,N/A,N/A,219.26593,1.8615500
2024-02-2718:50:00.000,N/A,N/A,218.22958,1.6731900
2024-02-2718:51:00.000,N/A,N/A,217.26208,1.5263300
2024-02-2718:52:00.000,N/A,N/A,216.34947,1.4093000
2024-02-2718:53:00.000,N/A,N/A,215.48064,1.3162100
2024-02-2718:54:00.000,N/A,N/A,214.64665,1.2417300
2024-02-2718:55:00.000,N/A,N/A,213.84006,1.1833600
2024-02-2718:56:00.000,N/A,N/A,213.05453,1.1375200
2024-02-2718:57:00.000,N/A,N/A,212.28458,1.1040000
2024-02-2718:58:00.000,N/A,N/A,211.52528,1.0810500
2024-02-2718:59:00.000,N/A,N/A,210.77208,1.0690300
2024-02-2719:00:00.000,N/A,N/A,210.02061,1.0663400
2024-02-2719:01:00.000,N/A,N/A,209.26663,1.0743600
2024-02-2719:02:00.000,N/A,N/A,208.50575,1.0927401
2024-02-2719:03:00.000,N/A,N/A,207.73337,1.1227601
2024-02-2719:04:00.000,N/A,N/A,206.94450,1.1656600
2024-02-2719:05:00.000,N/A,N/A,206.13351,1.2229800
2024-02-2719:06:00.000,N/A,N/A,205.29398,1.2969500
2024-02-2719:07:00.000,N/A,N/A,204.41821,1.3909500
2024-02-2719:08:00.000,N/A,N/A,203.49702,1.5096999
2024-02-2719:09:00.000,N/A,N/A,202.51894,1.6591600
2024-02-2719:10:00.000,N/A,N/A,201.46951,1.8484900
2024-02-2719:11:00.000,N/A,N/A,200.33005,2.0910201
2024-02-2719:12:00.000,N/A,N/A,199.07578,2.4066401
2024-02-2719:13:00.000,N/A,N/A,197.67313,2.8255501
2024-02-2719:14:00.000,N/A,N/A,196.07526,3.3937900
2024-02-2719:15:00.000,N/A,N/A,194.21486,4.1914201
2024-02-2719:16:00.000,N/A,N/A,191.99173,5.3560500
2024-02-2719:17:00.000,N/A,N/A,189.25046,7.1356802
2024-02-2719:18:00.000,N/A,N/A,185.73856,9.9869804
2024-02-2719:19:00.000,N/A,N/A,181.02341,14.821350
2024-02-2719:20:00.000,N/A,N/A,174.32262,23.447670
2024-02-2719:21:00.000,N/A,N/A,164.17288,38.788090
2024-02-2719:22:00.000,N/A,N/A,148.04483,58.636108
2024-02-2719:23:00.000,N/A,N/A,123.73343,61.375481
2024-02-2719:24:00.000,N/A,N/A,96.014992,43.370571
2024-02-2719:25:00.000,N/A,N/A,74.526543,27.268900
2024-02-2719:26:00.000,N/A,N/A,60.812511,17.859409
2024-02-2719:27:00.000,N/A,N/A,52.083019,12.455750
2024-02-2719:28:00.000,N/A,N/A,46.190750,9.2167301
2024-02-2719:29:00.000,N/A,N/A,41.957611,7.1450701
2024-02-2719:30:00.000,N/A,N/A,38.749760,5.7360601
2024-02-2719:31:00.000,N/A,N/A,36.210320,4.7358799
2024-02-2719:32:00.000,N/A,N/A,34.127029,4.0084500
2024-02-2719:33:00.000,N/A,N/A,32.367039,3.4659600
2024-02-2719:34:00.000,N/A,N/A,30.843390,3.0472500
2024-02-2719:35:00.000,N/A,N/A,29.496941,2.7119000
2024-02-2719:36:00.000,N/A,N/A,28.286079,2.4354401
2024-02-2719:37:00.000,N/A,N/A,27.180679,2.2039001
2024-02-2719:38:00.000,N/A,N/A,26.158340,2.0062799
2024-02-2719:39:00.000,N/A,N/A,25.202000,1.8349500
2024-02-2719:40:00.000,N/A,N/A,24.298361,1.6853100
2024-02-2719:41:00.000,N/A,N/A,23.436850,1.5533100
2024-02-2719:42:00.000,N/A,N/A,22.608829,1.4398400
2024-02-2719:43:00.000,N/A,N/A,21.807140,1.3432100
2024-02-2719:44:00.000,N/A,N/A,21.025650,1.2635300
2024-02-2719:45:00.000,N/A,N/A,20.259010,1.1975300
2024-02-2719:46:00.000,N/A,N/A,19.502390,1.1447200
2024-02-2719:47:00.000,N/A,N/A,18.751329,1.1044800
2024-02-2719:48:00.000,N/A,N/A,18.001520,1.0754100
2024-02-2719:49:00.000,N/A,N/A,17.248730,1.0593100
2024-02-2719:50:00.000,N/A,N/A,16.488609,1.0537900
2024-02-2719:51:00.000,N/A,N/A,15.716550,1.0592000
2024-02-2719:52:00.000,N/A,N/A,14.927530,1.0769800
2024-02-2719:53:00.000,N/A,N/A,14.115880,1.1090699
2024-02-2719:54:00.000,N/A,N/A,13.275060,1.1577600
2024-02-2719:55:00.000,N/A,N/A,12.397330,1.2254400
2024-02-2719:56:00.000,N/A,N/A,11.473280,1.3179500
2024-02-2719:57:00.000,N/A,N/A,10.491230,1.4397399
2024-02-2719:58:00.000,N/A,N/A,9.4363804,1.5966400
2024-02-2719:59:00.000,N/A,N/A,8.2895098,1.8007700
2024-02-2720:00:00.000,N/A,N/A,7.0251298,2.0628099
2024-02-2720:01:00.000,N/A,N/A,5.6085000,2.4021299
2024-02-2720:02:00.000,N/A,N/A,3.9910400,2.8553700
2024-02-2720:03:00.000,N/A,N/A,2.1025300,3.4751599
2024-02-2720:04:00.000,N/A,N/A,359.83792,4.3559799
2024-02-2720:05:00.000,N/A,N/A,357.03317,5.6777201
2024-02-2720:06:00.000,N/A,N/A,353.41983,7.8286200
2024-02-2720:07:00.000,N/A,N/A,348.53360,11.665920
2024-02-2720:08:00.000,N/A,N/A,341.52692,19.452030
2024-02-2720:09:00.000,N/A,N/A,330.80591,39.126060
2024-02-2720:10:00.000,N/A,N/A,313.67154,116.94497
2024-02-2720:11:00.000,N/A,N/A,288.25894,1389.6550
2024-02-2720:12:00.000,N/A,N/A,260.65881,458.44348
2024-02-2720:13:00.000,N/A,N/A,240.16685,77.335060
2024-02-2720:14:00.000,N/A,N/A,227.25356,30.464190
2024-02-2720:15:00.000,N/A,N/A,219.00832,16.228710
2024-02-2720:16:00.000,N/A,N/A,213.40541,10.100130
2024-02-2720:17:00.000,N/A,N/A,209.35333,6.9193702
2024-02-2720:18:00.000,N/A,N/A,206.26483,5.0744200
2024-02-2720:19:00.000,N/A,N/A,203.80774,3.9238901
2024-02-2720:20:00.000,N/A,N/A,201.78346,3.1618500
2024-02-2720:21:00.000,N/A,N/A,200.06709,2.6319799
2024-02-2720:22:00.000,N/A,N/A,198.57648,2.2511101
2024-02-2720:23:00.000,N/A,N/A,197.25551,1.9688600
2024-02-2720:24:00.000,N/A,N/A,196.06461,1.7549300
2024-02-2720:25:00.000,N/A,N/A,194.97501,1.5897800
2024-02-2720:26:00.000,N/A,N/A,193.96523,1.4593101
2024-02-2720:27:00.000,N/A,N/A,193.01886,1.3557100
2024-02-2720:28:00.000,N/A,N/A,192.12311,1.2728900
2024-02-2720:29:00.000,N/A,N/A,191.26773,1.2062800
2024-02-2720:30:00.000,N/A,N/A,190.44437,1.1535200
2024-02-2720:31:00.000,N/A,N/A,189.64603,1.1127599
2024-02-2720:32:00.000,N/A,N/A,188.86668,1.0824500
2024-02-2720:33:00.000,N/A,N/A,188.10110,1.0624300
2024-02-2720:34:00.000,N/A,N/A,187.34451,1.0530000
2024-02-2720:35:00.000,N/A,N/A,186.59242,1.0533500
2024-02-2720:36:00.000,N/A,N/A,185.84056,1.0646100
2024-02-2720:37:00.000,N/A,N/A,185.08463,1.0871201
2024-02-2720:38:00.000,N/A,N/A,184.32016,1.1224900
2024-02-2720:39:00.000,N/A,N/A,183.54248,1.1722900
2024-02-2720:40:00.000,N/A,N/A,182.74635,1.2382801
2024-02-2720:41:00.000,N/A,N/A,181.92593,1.3236500
2024-02-2720:42:00.000,N/A,N/A,181.07436,1.4326100
2024-02-2720:43:00.000,N/A,N/A,180.18346,1.5705301
2024-02-2720:44:00.000,N/A,N/A,179.24330,1.7458301
2024-02-2720:45:00.000,N/A,N/A,178.24149,1.9710600
2024-02-2720:46:00.000,N/A,N/A,177.16217,2.2651300
2024-02-2720:47:00.000,N/A,N/A,175.98476,2.6559200
2024-02-2720:48:00.000,N/A,N/A,174.68169,3.1890700
2024-02-2720:49:00.000,N/A,N/A,173.21526,3.9396100
2024-02-2720:50:00.000,N/A,N/A,171.53233,5.0389700
2024-02-2720:51:00.000,N/A,N/A,169.55559,6.7347202
2024-02-2720:52:00.000,N/A,N/A,167.16833,9.5517397
2024-02-2720:53:00.000,N/A,N/A,164.18665,14.687290
2024-02-2720:54:00.000,N/A,N/A,160.30618,25.125139
2024-02-2720:55:00.000,N/A,N/A,154.99506,49.064110
2024-02-2720:56:00.000,N/A,N/A,147.27505,101.57401
2024-02-2720:57:00.000,N/A,N/A,135.32715,125.51929
2024-02-2720:58:00.000,N/A,N/A,116.34241,70.339577
2024-02-2720:59:00.000,N/A,N/A,89.700089,35.984531
2024-02-2721:00:00.000,N/A,N/A,63.399738,20.980820
2024-02-2721:01:00.000,N/A,N/A,44.939499,13.871780
2024-02-2721:02:00.000,N/A,N/A,33.335320,9.9618902
2024-02-2721:03:00.000,N/A,N/A,25.810440,7.6147900
2024-02-2721:04:00.000,N/A,N/A,20.612640,6.0851698
2024-02-2721:05:00.000,N/A,N/A,16.801790,5.0244899
2024-02-2721:06:00.000,N/A,N/A,13.865280,4.2639198
2024-02-2721:07:00.000,N/A,N/A,11.508780,3.7070501
2024-02-2721:08:00.000,N/A,N/A,9.5538301,3.2866399
2024-02-2721:09:00.000,N/A,N/A,7.8868899,2.9564800
2024-02-2721:10:00.000,N/A,N/A,6.4325199,2.6852100
2024-02-2721:11:00.000,N/A,N/A,5.1387901,2.4544599
2024-02-2721:12:00.000,N/A,N/A,3.9687500,2.2540500
2024-02-2721:13:00.000,N/A,N/A,2.8954000,2.0776701
2024-02-2721:14:00.000,N/A,N/A,1.8984700,1.9188100
2024-02-2721:15:00.000,N/A,N/A,0.96240997,1.7737401
2024-02-2721:16:00.000,N/A,N/A,0.07498000,1.6430300
2024-02-2721:17:00.000,N/A,N/A,359.22638,1.5274000
2024-02-2721:18:00.000,N/A,N/A,358.40857,1.4275100
2024-02-2721:19:00.000,N/A,N/A,357.61478,1.3420700
2024-02-2721:20:00.000,N/A,N/A,356.83920,1.2701401
2024-02-2721:21:00.000,N/A,N/A,356.07669,1.2088900
2024-02-2721:22:00.000,N/A,N/A,355.32254,1.1584899
2024-02-2721:23:00.000,N/A,N/A,354.57242,1.1189600
2024-02-2721:24:00.000,N/A,N/A,353.82202,1.0920600
2024-02-2721:25:00.000,N/A,N/A,353.06711,1.0763600
2024-02-2721:26:00.000,N/A,N/A,352.30325,1.0710000
2024-02-2721:27:00.000,N/A,N/A,351.52570,1.0769600
2024-02-2721:28:00.000,N/A,N/A,350.72925,1.0978900
2024-02-2721:29:00.000,N/A,N/A,349.90793,1.1329600
2024-02-2721:30:00.000,N/A,N/A,349.05484,1.1880100
2024-02-2721:31:00.000,N/A,N/A,348.16165,1.2652200
2024-02-2721:32:00.000,N/A,N/A,347.21826,1.3734200
2024-02-2721:33:00.000,N/A,N/A,346.21198,1.5166200
2024-02-2721:34:00.000,N/A,N/A,345.12659,1.7100500
2024-02-2721:35:00.000,N/A,N/A,343.94086,1.9681300
2024-02-2721:36:00.000,N/A,N/A,342.62640,2.3054700
2024-02-2721:37:00.000,N/A,N/A,341.14420,2.7563601
2024-02-2721:38:00.000,N/A,N/A,339.43896,3.3740101
2024-02-2721:39:00.000,N/A,N/A,337.42993,4.2542901
2024-02-2721:40:00.000,N/A,N/A,334.99442,5.5910401
2024-02-2721:41:00.000,N/A,N/A,331.93784,7.7964301
2024-02-2721:42:00.000,N/A,N/A,327.93546,11.791450
2024-02-2721:43:00.000,N/A,N/A,322.41443,20.013010
2024-02-2721:44:00.000,N/A,N/A,314.31174,41.683659
2024-02-2721:45:00.000,N/A,N/A,301.64944,132.84537
2024-02-2721:46:00.000,N/A,N/A,281.51782,1636.3560
2024-02-2721:47:00.000,N/A,N/A,254.07431,316.00284
2024-02-2721:48:00.000,N/A,N/A,228.37251,66.626198
2024-02-2721:49:00.000,N/A,N/A,210.90421,27.886629
2024-02-2721:50:00.000,N/A,N/A,199.97717,15.299060
2024-02-2721:51:00.000,N/A,N/A,192.85432,9.6732798
2024-02-2721:52:00.000,N/A,N/A,187.90018,6.6740599
2024-02-2721:53:00.000,N/A,N/A,184.24472,4.9121399
2024-02-2721:54:00.000,N/A,N/A,181.41241,3.8099599
2024-02-2721:55:00.000,N/A,N/A,179.12886,3.0756800
2024-02-2721:56:00.000,N/A,N/A,177.22682,2.5620401
2024-02-2721:57:00.000,N/A,N/A,175.59933,2.1903801
2024-02-2721:58:00.000,N/A,N/A,174.17508,1.9136600
2024-02-2721:59:00.000,N/A,N/A,172.90472,1.7032800
2024-02-2722:00:00.000,N/A,N/A,171.75307,1.5403700
2024-02-2722:01:00.000,N/A,N/A,170.69427,1.4127400
2024-02-2722:02:00.000,N/A,N/A,169.70895,1.3116900
2024-02-2722:03:00.000,N/A,N/A,168.78209,1.2317400
2024-02-2722:04:00.000,N/A,N/A,167.90190,1.1684800
2024-02-2722:05:00.000,N/A,N/A,167.05891,1.1195000
2024-02-2722:06:00.000,N/A,N/A,166.24527,1.0829800
2024-02-2722:07:00.000,N/A,N/A,165.45441,1.0571200
2024-02-2722:08:00.000,N/A,N/A,164.68060,1.0418400
2024-02-2722:09:00.000,N/A,N/A,163.91878,1.0369700
2024-02-2722:10:00.000,N/A,N/A,163.16431,1.0421400
2024-02-2722:11:00.000,N/A,N/A,162.41280,1.0579300
2024-02-2722:12:00.000,N/A,N/A,161.65997,1.0845400
2024-02-2722:13:00.000,N/A,N/A,160.90149,1.1238400
2024-02-2722:14:00.000,N/A,N/A,160.13286,1.1774200
2024-02-2722:15:00.000,N/A,N/A,159.34920,1.2475600
2024-02-2722:16:00.000,N/A,N/A,158.54507,1.3381000
2024-02-2722:17:00.000,N/A,N/A,157.71431,1.4541600
2024-02-2722:18:00.000,N/A,N/A,156.84964,1.6025900
2024-02-2722:19:00.000,N/A,N/A,155.94234,1.7937200
2024-02-2722:20:00.000,N/A,N/A,154.98163,2.0429499
2024-02-2722:21:00.000,N/A,N/A,153.95406,2.3739100
2024-02-2722:22:00.000,N/A,N/A,152.84222,2.8243899
2024-02-2722:23:00.000,N/A,N/A,151.62334,3.4549699
2024-02-2722:24:00.000,N/A,N/A,150.26665,4.3693900
2024-02-2722:25:00.000,N/A,N/A,148.72968,5.7509699
2024-02-2722:26:00.000,N/A,N/A,146.95186,8.0002403
2024-02-2722:27:00.000,N/A,N/A,144.84398,12.163320
2024-02-2722:28:00.000,N/A,N/A,142.26936,21.110531
2024-02-2722:29:00.000,N/A,N/A,139.00900,44.851200
2024-02-2722:30:00.000,N/A,N/A,134.69341,148.46158
2024-02-2722:31:00.000,N/A,N/A,128.66406,2134.8579
2024-02-2722:32:00.000,N/A,N/A,119.69497,335.64819
2024-02-2722:33:00.000,N/A,N/A,105.56679,74.063347
2024-02-2722:34:00.000,N/A,N/A,83.542381,32.199009
2024-02-2722:35:00.000,N/A,N/A,55.718460,18.443529
2024-02-2722:36:00.000,N/A,N/A,31.897490,12.216490
2024-02-2722:37:00.000,N/A,N/A,16.238930,8.8718901
2024-02-2722:38:00.000,N/A,N/A,6.3706899,6.8500099
2024-02-2722:39:00.000,N/A,N/A,359.82965,5.5166001
2024-02-2722:40:00.000,N/A,N/A,355.20905,4.5867701
2024-02-2722:41:00.000,N/A,N/A,351.75641,3.9195299
2024-02-2722:42:00.000,N/A,N/A,349.05432,3.4280300
2024-02-2722:43:00.000,N/A,N/A,346.85825,3.0530801
2024-02-2722:44:00.000,N/A,N/A,345.01727,2.7544799
2024-02-2722:45:00.000,N/A,N/A,343.43381,2.5075600
2024-02-2722:46:00.000,N/A,N/A,342.04211,2.2978201
2024-02-2722:47:00.000,N/A,N/A,340.79642,2.1170900
2024-02-2722:48:00.000,N/A,N/A,339.66376,1.9606000
2024-02-2722:49:00.000,N/A,N/A,338.61987,1.8227400
2024-02-2722:50:00.000,N/A,N/A,337.64636,1.7015200
2024-02-2722:51:00.000,N/A,N/A,336.72903,1.5941900
2024-02-2722:52:00.000,N/A,N/A,335.85654,1.4991500
2024-02-2722:53:00.000,N/A,N/A,335.01984,1.4152700
2024-02-2722:54:00.000,N/A,N/A,334.21136,1.3415600
2024-02-2722:55:00.000,N/A,N/A,333.42474,1.2775800
2024-02-2722:56:00.000,N/A,N/A,332.65439,1.2233800
2024-02-2722:57:00.000,N/A,N/A,331.89539,1.1785300
2024-02-2722:58:00.000,N/A,N/A,331.14319,1.1430600
2024-02-2722:59:00.000,N/A,N/A,330.39346,1.1192200
2024-02-2723:00:00.000,N/A,N/A,329.64194,1.1061300
2024-02-2723:01:00.000,N/A,N/A,328.88431,1.1027000
2024-02-2723:02:00.000,N/A,N/A,328.11612,1.1103300
2024-02-2723:03:00.000,N/A,N/A,327.33240,1.1336700
2024-02-2723:04:00.000,N/A,N/A,326.52774,1.1734800
2024-02-2723:05:00.000,N/A,N/A,325.69586,1.2335900
2024-02-2723:06:00.000,N/A,N/A,324.82941,1.3182200
2024-02-2723:07:00.000,N/A,N/A,323.91949,1.4353400
2024-02-2723:08:00.000,N/A,N/A,322.95514,1.5906900
2024-02-2723:09:00.000,N/A,N/A,321.92252,1.7960300
2024-02-2723:10:00.000,N/A,N/A,320.80386,2.0671000
2024-02-2723:11:00.000,N/A,N/A,319.57565,2.4240899
2024-02-2723:12:00.000,N/A,N/A,318.20615,2.9031000
2024-02-2723:13:00.000,N/A,N/A,316.65131,3.5650301
2024-02-2723:14:00.000,N/A,N/A,314.84802,4.5156002
2024-02-2723:15:00.000,N/A,N/A,312.70285,5.9724302
2024-02-2723:16:00.000,N/A,N/A,310.07187,8.3874397
2024-02-2723:17:00.000,N/A,N/A,306.72260,12.765480
2024-02-2723:18:00.000,N/A,N/A,302.25943,21.744049
2024-02-2723:19:00.000,N/A,N/A,295.97061,44.859940
2024-02-2723:20:00.000,N/A,N/A,286.52078,130.57034
2024-02-2723:21:00.000,N/A,N/A,271.51303,512.02075
2024-02-2723:22:00.000,N/A,N/A,248.29623,202.08876
2024-02-2723:23:00.000,N/A,N/A,220.15817,61.146069
2024-02-2723:24:00.000,N/A,N/A,197.23952,27.916180
2024-02-2723:25:00.000,N/A,N/A,182.48257,15.890650
2024-02-2723:26:00.000,N/A,N/A,173.17885,10.232010
